time_measured,wind_speed_measured,wind_gust_measured,wind_direction_measured,wind_direction_degree_measured
2025-11-01 08:40:02,0.0,1.8,WNW,282
2025-11-01 08:45:01,0.0,1.8,WNW,291
2025-11-01 08:50:01,0.0,1.8,WNW,297
2025-11-01 08:55:02,0.0,1.8,WNW,299
2025-11-01 09:00:00,0.0,1.8,NW,322
2025-11-01 09:05:00,0.0,1.8,NNW,346
2025-11-01 09:10:01,0.0,1.8,N,352
2025-11-01 09:15:00,0.8,1.8,N,356
2025-11-01 09:20:01,0.8,1.8,N,2
2025-11-01 09:25:00,0.8,0.8,NNE,30
2025-11-01 09:30:00,0.8,0.8,ENE,71
2025-11-01 09:35:01,0.8,1.8,E,88
2025-11-01 09:40:00,0.0,1.8,E,94
2025-11-01 09:45:01,0.0,1.8,ESE,103
2025-11-01 09:50:02,0.0,1.8,ESE,119
2025-11-01 09:55:02,0.0,2.5,SSE,149
2025-11-01 10:00:02,0.8,2.5,S,175
2025-11-01 10:05:01,0.0,0.8,SSW,203
2025-11-01 10:10:01,0.8,3.5,SSW,195
2025-11-01 10:15:02,2.5,3.5,SSE,163
2025-11-01 10:20:02,2.5,4.3,SSE,154
2025-11-01 10:25:02,3.5,4.3,SSE,158
2025-11-01 10:30:02,4.3,4.3,SSE,168
2025-11-01 10:35:00,4.3,5.2,SSE,166
2025-11-01 10:40:01,3.5,5.2,SSE,159
2025-11-01 10:45:01,4.3,6.1,SSE,153
2025-11-01 10:50:01,4.3,6.1,SE,145
2025-11-01 10:55:01,3.5,5.2,SE,145
2025-11-01 11:00:00,2.5,3.5,SSE,157
2025-11-01 11:05:00,2.5,4.3,SSE,168
2025-11-01 11:10:01,2.5,4.3,S,170
2025-11-01 11:15:01,4.3,6.1,SSE,164
2025-11-01 11:20:01,4.3,7.0,SSE,156
2025-11-01 11:25:02,5.2,7.0,SSE,154
2025-11-01 11:30:01,5.2,7.0,SSE,157
2025-11-01 11:35:02,5.2,7.0,SSE,160
2025-11-01 11:40:01,5.2,7.0,SSE,163
2025-11-01 11:45:01,4.3,7.0,SSE,164
2025-11-01 11:50:01,4.3,6.0,SSE,160
2025-11-01 11:55:01,4.3,6.0,SSE,157
2025-11-01 12:00:01,4.3,6.0,SSE,162
2025-11-01 12:05:01,5.2,7.0,S,169
2025-11-01 12:10:00,6.0,7.0,SSE,167
2025-11-01 12:15:01,6.0,7.8,SSE,165
2025-11-01 12:20:00,6.0,7.8,SSE,164
2025-11-01 12:25:00,6.0,7.8,SSE,161
2025-11-01 12:30:00,5.2,7.0,SSE,161
2025-11-01 12:35:00,4.3,6.0,SSE,159
2025-11-01 12:40:00,3.5,6.0,SSE,155
2025-11-01 12:45:00,2.5,5.2,SSE,153
2025-11-01 12:50:00,3.5,5.2,SSE,154
2025-11-01 12:55:00,3.5,5.2,SSE,154
2025-11-01 13:00:00,3.5,5.2,SSE,153
2025-11-01 13:05:00,3.5,5.2,SSE,157
2025-11-01 13:10:00,3.5,4.3,SSE,163
2025-11-01 13:15:00,3.5,4.3,SSE,167
2025-11-01 13:20:00,4.3,6.1,S,173
2025-11-01 13:25:00,4.3,6.1,S,176
2025-11-01 13:30:00,4.3,6.0,S,175
2025-11-01 13:35:00,4.3,6.0,S,176
2025-11-01 13:40:00,4.3,6.0,S,173
2025-11-01 13:45:00,3.5,5.2,SSE,165
2025-11-01 13:50:00,3.5,4.3,SSE,162
2025-11-01 13:55:01,3.5,5.2,SSE,159
2025-11-01 14:00:00,3.5,5.2,SSE,164
2025-11-01 14:05:00,4.3,5.2,S,175
2025-11-01 14:10:00,4.3,5.2,S,178
2025-11-01 14:15:00,4.3,5.2,S,175
2025-11-01 14:20:00,4.3,7.0,S,174
2025-11-01 14:25:00,5.2,7.0,S,174
2025-11-01 14:30:00,5.2,7.0,S,172
2025-11-01 14:35:00,5.2,7.0,S,171
2025-11-01 14:40:01,5.2,6.0,S,171
2025-11-01 14:45:00,5.2,6.0,S,172
2025-11-01 14:50:00,5.2,6.0,S,170
2025-11-01 14:55:01,5.2,6.0,S,170
2025-11-01 15:00:00,5.2,7.0,SSE,165
2025-11-01 15:05:01,5.2,7.8,SSE,160
2025-11-01 15:10:01,6.0,7.8,SSE,159
2025-11-01 15:15:01,5.2,7.0,SSE,157
2025-11-01 15:20:00,5.2,7.0,SSE,152
2025-11-01 15:25:00,5.2,7.0,SE,146
